word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tobacco,1850,0,483,58,5.8613,True,"arrest of four smugglers. seizure of a sloop and a laroe quantity of tobacco. on wednesday morning last four men, named re- spectively james rickards, 60; edward rickards, 43; james rickards, the youn"
tobacco,1850,0,483,60,5.8787,True,"the unties "".—gar. tea, and tobacco to be exempted from the customs clr"" the trsentrback soap to be tendered for at a price exclusive of the which will be allowed the contractor. fin—ar..."
tobacco,1850,0,483,61,5.8832,True,"contracts for wine, coco .1, tea, tobacco, and soap. department of the comptroller for victualling and transport services, somerset-place, june 14, 1852. the commissioners for executing the o..."
tobacco,1850,0,483,63,5.9165,True,"tat tobacco trads. the usual circulars of the tobacco brokers have been issued, and in reference to the important trade in which they are engaged, messrs. g. s; ..."
tobacco,1850,0,483,64,5.9255,True,"the pres s, october 9,1858. contracts for sugar, tea, tobacco, and soap' department of the comptroller for victualling and transport services, somerset house, 29th september, 185 a. riihe commissioner"
tobacco,1850,0,483,65,5.9345,True,"n.8.-1n consequence of the greatorder increase of business in reas remdy-moved ade clothing, the piece goods and i department i up stairs. cigars and tobacco in bond, for ship's stores and exportation"
tobacco,1850,0,483,66,5.9514,True,"iniquitous in character, to tax licenses. dealer :in tobacco and snuff,""—how many times has this modest annonce met the eye on the small board over the chandler's door yet these poor petty dealers wer"
tobacco,1850,0,483,67,5.9526,True,"...corn sells at 52c. to 55c. mess pork is firm at $2o. bacon sides are 10c. freights show some im- provement. cotton is taken for liverpool at gd., and tobacco at 30s. charleston, july 2g. the sa"
tobacco,1850,0,483,68,5.9585,True,"tat tobacco trads. the usual circulars of the tobacco brokers have been issued, and in reference to the important trade in which they are engaged, messrs. g. s; ..."
tobacco,1850,0,483,69,5.9616,True,"ourselves and the habana company, that such visits be made in. the presence of our solicitors.—we remain, sir, yours, truly, thomas cope. cigar and tobacco manufactory, lord nelson-street, liverpool, "
tobacco,1850,0,483,70,5.9736,True,"cigars and tobacco in bond, for .ship's stores and exportation. charles turmeau, 11,. castle-street."
tobacco,1850,0,483,71,5.9762,True,"cigars and tobacco in bond, for ships' stores and exportation. turmeau brothers, 11. castle-street. try the working tailors' associa- tion, 15, williamson-street, churc..."
tobacco,1850,0,483,75,5.9973,True,"cigars and tobacco in bond, for 2 a ,'n ''s stores and exportation. charles tiirmeau, 11, castle-street. by herimajesty's royal letters patent. wrigley's i'iiproved cav..."
tobacco,1850,0,483,76,5.9995,True,"cigars and tobacco in bond, for ships' stores and exportation. tiirmeai7 brothers, 11. castle-street. mry the working tailors' associa- tion, 15, williamson-street, chu..."
tobacco,1850,0,483,77,6.0169,True,"cigars and tobacco in bond, for ship's 1 it m a stores u andb r 0 i rexportation r 8 1 1 11, castle-street."
tobacco,1850,0,483,78,6.0178,True,"tiiverpool honeydew cut tobacco in quarter-pound barrels sold only by turmeaii brothers, 11, castle-street."
tobacco,1850,0,483,79,6.029,True,"cigars and tobacco in bond, for ship's stores and exportation. turmeau brothers, 11, castle-street. ji ame s rei d, tailor and draper, 6, basnett-street (opposite compt..."
tobacco,1850,0,483,80,6.0306,True,"cigars and tobacco i❑ bond, for ship's stores and exportation. charles turmeau, 11, castle-street."
tobacco,1850,0,483,82,6.0402,True,"cigars and tobacco in bond, for ship's stores and exportation. charles turme au, 11, castle-street."
tobacco,1850,0,483,83,6.0402,True,"cigars and tobacco in bond, for ship's stores and exportation. charles turme au, 11, castle-street."
tobacco,1850,0,483,84,6.052,True,"st. leonard's-on-sea, oot. 12. tobacco.--the first cargo of tobacco for the season has just arrived at leith, to messrs. laurie, son di co, from richmond, virginia, by the rover, captain s..."
tobacco,1850,0,483,85,6.054,True,"contracts for wine, cocoa., tea., tobacco, and soap. • department of the comptroller for victualling and transport services, somerset-place, jane 14, 1852. the commissioners for executing the..."
tobacco,1850,0,483,88,6.0698,True,"cultivation of tobacco. from a report addressed to the agricultural so- ciety of algiers, it appears that while in 1848 the province of algiers only produced 138,574 kilog...."
tobacco,1850,0,483,90,6.0763,True,"thames. tobacco smuggling.—joseph langston, a stoker, who has been employed on board the belgian ship baron osy, was brought before mr. yardley, charged with smuggli..."
tobacco,1850,0,483,91,6.0877,True,"cigars and tobacco in bond, for ships'.stores and exportation. turmeau brothers, 11, castle-street."
tobacco,1850,0,483,96,6.1136,True,"contracts for wine, cocoa, tea, tobacco, and soap. department of the comptrollerfor victualling and transport services, somerset-place, june 14, 1852. the commissioners for executing the of..."
tobacco,1850,0,483,98,6.1543,True,"cigars and tobacco in bond, for ship's stores and exportation. turmeau brothers, 11, castle-street. foreign correspondence.—asuperiot lot of foreign post paper, on sale..."
tobacco,1850,0,483,99,6.1551,True,"tobacoo tobacco !! tobacco !.! cheapest in liver,pool. fine cut (in 101 b. rarcels) .:,•,.,, 3s. od. per lb. chester cut • 3s, 6d. „ good cigars (fall flavour), bs. ..."
tobacco,1850,0,483,102,6.1672,True,"thames. tobacco smuggling.—joseph langston, a stoker, who has been employed on board the belgian ship baron osy, was brought before mr. yardley, charged with smuggli..."
tobacco,1850,0,483,103,6.1692,True,"63, church-street three doors below parke tobacco!! tobacco tobacco cheapest in liverpooi tine cut' (in iffib. parcels od. per it chester cut good cigars (full flavour (sell for 2d. each peter bates,..."
tobacco,1850,0,483,107,6.1885,True,"the unties "".—gar. tea, and tobacco to be exempted from the customs clr"" the trsentrback soap to be tendered for at a price exclusive of the which will be allowed the contractor. fin—ar..."
tobacco,1850,0,483,112,6.2201,True,"tallow.—prices are steady, but there is not much se' tivity. tobacco. —the same apathy and dulness, approaching almost to a cessation of business in some descriptions, which characterised the month of"
tobacco,1850,0,483,114,6.2357,True,tee t''bacco duty. the very high duties laid upon tobacco by seve- ral nations ot europe—many hundred per ceat. of its cost price here—and the monopoly in the sale of it for the purpose of extracting 
tobacco,1850,0,483,115,6.2359,True,"1t5.612,149 768 £136,000 foreign debt. • tobacco contract 88.500,000 000 lisbon custom-house municipal customhouse 76,378 537 deeimu in lisbon, aveiro, braga, coimbra, leira, and sautarem 130,000 00..."
tobacco,1850,0,483,116,6.2367,True,"the tobacco trade. on tuesday a deputation of the leading merchants of the city of london waited upon the chancellor of the exchequer, with refer: uce to the tob..."
tobacco,1850,0,483,118,6.2439,True,"the tobacco trade. on tuesday a deputation of the leading merchants of the city of london waited upon the chancellor of the exchequer, with refer: uce to the tob..."
tobacco,1850,0,483,120,6.2516,True,important alteration in the tobacco tuties. :d extinction op the scotch and irish ucturi among what will be considered the minor alterations proposed by mr. gladstone on the customs dut...
tobacco,1850,0,483,121,6.2544,True,"cigars and tobacco in pond, for ship's stores and exportation. turmeau brothers, 11, castle-street. to buyers of flannels. real welsh flannels, considerably under value..."
tobacco,1850,0,483,122,6.2612,True,"pro- surrendered until cleared. future linpor- -ist all tobacco introduced by the -•nt of the' bat ), on the other of tin end i o per con upon ship!' british -b oreign •es sr cent. made for obaeco as "
tobacco,1850,0,483,125,6.2761,True,"albart, and the we osborne on '-‘r balmoral new tob.kcco warehouse. the new tobacco warehottee for glasgo; was opened yesterday, and the occasion celebrated by maar. cannel di co. entertaining about 1"
tobacco,1850,0,483,126,6.2763,True,"destructionof spurious tea and tobacco at the excise. office, liverpool. yesterday we witnessed the destruction of several large quantities of tea and tobacco, at the revenue-buildings, in..."
tobacco,1850,0,483,128,6.2824,True,"birkenhead. obtaining tobacco by false prbtbnces.-a country- man, named john craig, was charged, by mrs. hannah vickery, tobacconist of market-street, with defrauding her, by mean..."
tobacco,1850,0,483,129,6.2869,True,the tobacco duty. the very high duties laid upon tobacco by seve- ral nations of europe—many hundred per cent. of its cost price here—and the monopoly in the sal...
tobacco,1850,0,483,131,6.2921,True,tee t''bacco duty. the very high duties laid upon tobacco by seve- ral nations ot europe—many hundred per ceat. of its cost price here—and the monopoly in the sale of it for the purpose of extracting 
tobacco,1850,0,483,132,6.2951,True,"n.b.—ln consequence of the great increase of business in ready-made clothing, the piece goods and order department is removed up stairs. cigars and tobacco in bond, for ship's stores and exportation. "
tobacco,1850,0,483,134,6.3014,True,"cigars and tobacco in bond, for ship's stores and exportation, charles turmeau, 11, castle-street. rt her majesty's royal letters patent. wrigley's improved cavendish c..."
tobacco,1850,0,483,136,6.3158,True,"taiverpool honeydew cut tobacco in quarter-pound barrels. sold only by turmeaii brothers 11, castle-street"
tobacco,1850,0,483,137,6.3183,True,"cig•ars and tobacco bond, for ship's stores and exportation turmeau brothers, 11, castle-street. notioe to advertisers. london and north western railway. advertisements ..."
tobacco,1850,0,483,139,6.3335,True,"tiiverpool honeydew cut tobacco in quarter•pound barrels sold only by titrmeaii brothers, 11, castle-street."
tobacco,1850,0,483,141,6.3501,True,"contracts for wine, cocoa, tea; tobacco, and soap. department of the coniptrollerfor victualling and transport services, somerset-place, juno 14, 1552. .the commissioners for executing the...."
tobacco,1850,0,483,143,6.3535,True,"cigars and tobacco in bond, for ship's stores and exportation charles turmeau, 11, castle-street. ey herimaiesty's royal letters patent. wrigley's improved cavendish cu..."
tobacco,1850,0,483,145,6.3673,True,"cigars and tobacco in bond, for ship's stores and exportation. turmeau brothers, 11, castle-str7t't. wm. rowland and son, brewers of the far-famed wrexham a l e, beg to..."
tobacco,1850,0,483,146,6.372,True,"4iverpool honeydew cut tobacco in quarter-pound barrels, sold only by turmea-ii brothers, 11, castle-street."
tobacco,1850,0,483,150,6.3914,True,"...rs aterioo lioulc, was orou,gnt, up charged with breaking, the etistonis' soil which had been placed on the ship's stores, and stealing a quantity of tobacco. the steward le the ship ,s"
tobacco,1850,0,483,153,6.4075,True,"...acks, i_ i_2 &3, qoaonazir,l jal dressing wallets, canteens, lime-street. ceps, silk po chet siphonias, in case, hat 53, castle-street. i suspenders, tobacco bags & p"
tobacco,1850,0,483,154,6.4163,True,"contracts for wine, cocoa, tea; tobacco, and soap. department of the coniptrollerfor victualling and transport services, somerset-place, juno 14, 1552. .the commissioners for executing the...."
tobacco,1850,0,483,155,6.4203,True,"the express, wednesday evening, february 12, 1851. customs duty on tobacco and the excise duties on malt and spirits. now, how did the honourable gentleman propose to supply the deficiency which the r"
tobacco,1850,0,483,157,6.4261,True,"... havre sacks, 12 &3, quadrant, xi_ dressing wallets, canteens, lime-street. cups, silk pocket siphon 'as, in case, hat 53, castle-street. suspenders, tobacco bags & pouches,"
tobacco,1850,0,483,160,6.4401,True,"...ogne. a seaman, nato,_ belonging to the star of the west, from new york, w fined 20s. for smuggling five bottles of brandy and 3!.,, it upon his pers tobacco and i d doole, o"
tobacco,1850,0,483,163,6.4487,True,"public xotfte. to importers, exporters, and manufac- tubers of tobacco. ameeting of those interested in the tobacco trade will be held at the clarendon rooms, south john street, on tuesday, the 10th f"
tobacco,1850,0,483,164,6.4487,True,"liverpool honeydew cut tobacco in quarter-pound barrels, sold only by tiirmeaii brothers, 11, castle-street"
tobacco,1850,0,483,165,6.462,True,"63, church-street three doors below parke tobacco!! tobacco tobacco cheapest in liverpooi tine cut' (in iffib. parcels od. per it chester cut good cigars (full flavour (sell for 2d. each peter bates,..."
tobacco,1850,0,483,167,6.4832,True,"thames. tobacco smuggling.—joseph langston, a stoker, who has been employed on board the belgian ship baron osy, was brought before mr. yardley, charged with smuggli..."
tobacco,1850,0,483,169,6.5008,True,"n.8.-1n consequence of the great increase of business in ready-made clothing, the piece goods and order department is removed up stairs. cigars and tobacco in bond, for ship's stores and exportation. "
tobacco,1850,0,483,170,6.5088,True,"cigars and tobacco in bond, fur ship's stores and exportation. charles t ur m e au, 11, c a stl e- stre et."
tobacco,1850,0,483,171,6.509,True,"london tobacco market, (review for the month of november.) the active state of the market in october, resulting in sales of 2,400 hhds, on a comparatively small sto..."
tobacco,1850,0,483,172,6.5111,True,"cigars and tobacco in bond, for ships' stores and exportation. turmeau brothers, 11. castle-street. mry the working tailors' associa- -1 tion, 15, williamson-street, ch..."
tobacco,1850,0,483,174,6.5232,True,"...cks, havre sacks, 2& 8, quadrant, dressing wallets, canteens, liiie-street. cups, silk pocickibiiiionias, in case, hat 53, eastla-street. suspenders, tobacco bags & pouches, &c."
tobacco,1850,0,483,177,6.5323,True,"tobacco powder (tobaco polvo) for sale in spain. to be disposed of by order of the spanish go- vernment, 890,227 lbs. of tobacco powder deposited at the ma, ..."
tobacco,1850,0,483,179,6.5375,True,"raw staples rrecivad we find a larger quantity of flax and a silk, and a decrease of cotton, but an increi e in tll, quantity of shetpswool. in tobacco there was decrease, and in wine also a decrease."
tobacco,1850,0,483,180,6.5384,True,"a marvellous tale. a man named jardin, 72 years of age, employed in the tobacco manufactory of nevers, was a few days ago, whilst leaving the railway station with some tobacco for which -he had been s"
tobacco,1850,0,483,182,6.5553,True,"...ks, havre sacks, quadrant, 2,,84 8, dressing wallets, canteens, .linle-street. ca 8- ups, silk pocket siphon las, in case, hat nb-street. suspenders, tobacco bags & pouc"
tobacco,1850,0,483,183,6.5561,True,"london tobacco trade. at the commencement of last month the market pre- sented a very quiet appearance, and the few limited sales effected were chiefly for immediat..."
tobacco,1850,0,483,185,6.5693,True,"to the editor of the sun. sir,—as a subscriber to your paper i take the liberty of calling your attention to the proposed increase in the tobacco license, which, if carried, will raise my license from"
tobacco,1850,0,483,186,6.5855,True,"contract for oats, split peas, and tobacco. department of the comptroller for victualling and transport services, somerset-house, 4th june, 1859. the commissioners for executing the office of ..."
tobacco,1850,0,483,187,6.589,True,"taiverpool honeydew cut tobacco in quarter-pound barrels. soldionly by tiirmeau brothers, 11, castle-street."
tobacco,1850,0,483,188,6.5895,True,"birkenhead. obtaining tobacco by false prbtbnces.-a country- man, named john craig, was charged, by mrs. hannah vickery, tobacconist of market-street, with defrauding her, by mean..."
tobacco,1850,0,483,189,6.5992,True,tobacco tobacco !! tobacco !! • cheapest :in liverpool. fine cut (in 10ib. tarcels) 3s. od. per lb. good cigars (fall flavonr) bs. od. „ (sell for 2d. each.)...
tobacco,1850,0,483,190,6.6049,True,"tobacco.- ^heir lord-hips reserve to themsolv, s the power, hen t e ten- ders are open. d, f tontraettnl either for the whole, for such ])art theruot only as..."
tobacco,1850,0,483,191,6.611,True,"i 4 iverpool honeydew cut tobacco in quarter-pound barrels, sold:only by tiirmeaii brothers, 11, castle-street to parties furnishing. just received, a large. assortment of drawing_ ro..."
tobacco,1850,0,483,196,6.6564,True,"thames. tobacco smuggling.—joseph langston, a stoker, who has been employed on board the belgian ship baron osy, was brought before mr. yardley, charged with smuggli..."
tobacco,1850,0,483,197,6.6595,True,"london gazette bankrupts.—john james vender heyde and christopher octayus vender heyde, lower thames- street, tobacco manufacturers and merchants. william underwood,frith-street, soho, and melbourne ("
tobacco,1850,0,483,199,6.6602,True,"he2 141,3 e4i'vell's knuadrant,dapsacks, havre wallets,csacks, lime-street. cups, silk pocket siphonias, in case, hat castle-street. suspenders, tobacco bags & pouches, &c. iw-11 ellewell's life belts"
tobacco,1850,0,483,201,6.6617,True,"wanted to know who sells the best and cheapest tobacco pipes, try jones and harris's, 49, sir thomas's-buildings, and no. 8, beckwith-street, wholesale and export manufacturers,"
tobacco,1850,0,483,204,6.6786,True,the tobacco duty. the very high duties laid upon tobacco by seve- ral nations of europe—many hundred per cent. of its cost price here—and the monopoly in the sal...
tobacco,1850,0,483,206,6.6866,True,"thames. tobacco smuggling.—joseph langston, a stoker, who has been employed on board the belgian ship baron osy, was brought before mr. yardley, charged with smuggli..."
tobacco,1850,0,483,207,6.6927,True,"co b eet bltte.k:titiead. po be let, a cigar and tobacco shop, doing a good trade, in ore of the principal streets in the town. satisfactory reasons given for teal-lax. fixtares and ,erate.—liddressa."
tobacco,1850,0,483,209,6.6948,True,"contracts for rum, cocoa, tel, tobacco, and soap. department of the comptroller for victualling and transport services, somerset place, 20th december, 1852. the commissioners for executing..."
tobacco,1850,0,483,211,6.7009,True,"hellewell's knapsacks, lla.vsksacxs, dams'no wallets, canteens, cups, silk pocket siphonias, in case, hat suspenders, tobacco bags and pouches, &c."
tobacco,1850,0,483,212,6.7039,True,"to the editor of the sun. six,—as a subscriber to your paper i take the liberty of calling your attention to the proposed increase in the tobacco license, which, if carried, will raise my license from"
tobacco,1850,0,483,213,6.7043,True,important alteration in the tobacco tuties. :d extinction op the scotch and irish ucturi among what will be considered the minor alterations proposed by mr. gladstone on the customs dut...
tobacco,1850,0,483,214,6.7089,True,"...ay, (tuesday.) the 18th instant: at twelve o'clock, at the brokers' sale-room, 6, north john-street, about 92 cut hogsheads 73 damaged hogshead .---- tobacco an"
tobacco,1850,0,483,216,6.7145,True,"n.b.—ln consequence of the great increase of business in ready-made clothing, the piece goods and order department is removed up stairs. cigars and tobacco in bond, for ship's stores and exportation. "
tobacco,1850,0,483,217,6.7146,True,"n.b.—ln consequence of the great increase of business in ready-made clothing, the piece goods and i order department is removed up stairs. cigars and tobacco in bond, for ship's stores and exportation"
tobacco,1850,0,483,218,6.7213,True,"present dotation. contos. assignment upon the tobacco contract 1,000 ditto custom-houses 1,157 ditto fish duties 65 ditto decima 624 2,845"
tobacco,1850,0,483,219,6.7218,True,tobacco tobacco !! tobacco !! • cheapest :in liverpool. fine cut (in 10ib. tarcels) 3s. od. per lb. good cigars (fall flavonr) bs. od. „ (sell for 2d. each.)...
tobacco,1850,0,483,221,6.7244,True,"t4iverpool honeydew cut tobacco in qtjarter•pound barrels. sold only by tiirmeaii brothers, 11, castle-stme r."
tobacco,1850,0,483,223,6.7343,True,"viame3. a tobacco petticoat.—crinoline subebsedbd.---- lottie dartdemere, a little dutch woman who carried an infant in her arms, was brought before mr. yardley, charg..."
tobacco,1850,0,483,224,6.7369,True,"...""""q oilale*jegi 01•nrimpronsi w l ip him to sent bin diniiiise *if teat lice twa handrtd tbjesand poiratk is a wialstieraden to which the contract of tobacco was/ices"
tobacco,1850,0,483,227,6.7567,True,"gmprogmmt eitautth. to tobacco and cigar manufacturers. wanted, by a respectable shopkeeper, a commission for the sale of the above. references of the first respectability, with se..."
tobacco,1850,0,483,228,6.763,True,"christmas presents —cavendish (el dorado) tobacco 7s. per plug smoking* m xture, ""turmeau gs. per pound. patria king's cigars 32s per hundred, partagas cigars, very old"" 42s. per hundred. cabarga lie..."
tobacco,1850,0,483,229,6.7707,True,"the tobacco trade. on tuesday a deputation of the leading merchants of the city of london waited upon the chancellor of the exchequer, with refer: uce to the tob..."
tobacco,1850,0,483,231,6.7755,True,"...havre sacks, 2& 3, quadrant, l la_ dressing wallets, canteens, lime-street. cups, silk pocket sipho:nias, in case, hat 53, castle-street. suspenders, tobacco bags & pouche"
tobacco,1850,0,483,232,6.7756,True,"to importers, exporters, and manufac- turers of tobacco. ameeting of those interested in the tobacco trade will be held at the clarendon rooms, south jahn street. on tuesday, the 10th february, at twe"
tobacco,1850,0,483,233,6.7782,True,"was committed for trial, ..ltliough the -used daughter begged tal and demoralised father [lard for mercy towards assessment appeals ,-rating of the tobacco warehouse. mes,rs. stewart and castellain.i "
tobacco,1850,0,483,234,6.7858,True,"... havre sacks, 2 & 3, quadrant, _iv dressing wallets, canteens, lime-street. cups, silk pocket siphon las, in case, hat 53, castle-street. suspenders, tobacco bags & pouches,"
tobacco,1850,0,483,235,6.7874,True,"next week. on thursday, the 17th instant, at twelve o'clock precisely, at the brokers' saleroom, 54, hanover-street, 80 bales paraguay tobacco, 45 „ ot 1 fall faults, 8 „ columbian „ all faults, 8.5 „"
tobacco,1850,0,483,238,6.8107,True,"court of session-first division. wednisdat, june 9. christie v. thomson. beery christie, tobacco manufacturer, south bridge edinburgh, sues james thomson, tide-surveyor, leith the damages on account o"
tobacco,1850,0,483,239,6.8145,True,"liverpool honeydew cut tobacco in quarter-pound barliels, sold only by tiirmeau brothers, 11, castle-street."
tobacco,1850,0,483,241,6.8332,True,"coin moved to the 1.1 flat yellow at e3ic n 4 with a firmer the market on was engaged to liverpool 100 bushels of corn at 4id., of tobacco at"
tobacco,1850,0,483,242,6.8335,True,"tobacco powder (tobaco polvo) for sale in spain. to be disposed of by order of the spanish go- vernment, 890,227 lbs. of tobacco powder deposited at the ma, ..."
tobacco,1850,0,483,243,6.8365,True,"...isbon, our. 81. it appears that the government will invite the direction of the bank of portugal, the commercial jusoctiation, and the company of the tobacco contract, to give their opinion"
tobacco,1850,0,483,244,6.8387,True,important alteration in the tobacco tuties. :d extinction op the scotch and irish ucturi among what will be considered the minor alterations proposed by mr. gladstone on the customs dut...
tobacco,1850,0,483,245,6.8516,True,"court of session-first division. wednisdat, june 9. christie v. thomson. beery christie, tobacco manufacturer, south bridge edinburgh, sues james thomson, tide-surveyor, leith the damages on account o"
tobacco,1850,0,483,246,6.8538,True,tobacco •tobacco !! tobacco !! cheapest in liverpool. • fine cut (in 101 b. parcels) chester cut good cigars (full flavour) bs. od. „ (sell for 2d. each.) pe...
tobacco,1850,0,483,247,6.8639,True,"...iam laidler, henry tiddyman, john jones, and john sullivan were re.-examined before mr. henry, on the charge of extorting money from samuel 'wyatt, a tobacconist, in lin"
tobacco,1850,0,483,250,6.8683,True,"...s, havre sacks, 2.8 c 3, quadrant i dressing wallets canteens, lirs-otreet. cups, silk pocket siphonias', in c&sc, hat 53, castle-street. suspenders, tobacco bags & p"
tobacco,1850,0,483,251,6.873,True,"y the in;,l--,1 five roll the notes (produ 25) fox ‘..a.y mail, containing half notes .s of tobacco. i had great suspicion of .ced them). i went to the bank, and found vere bad. i ut, then packed up t"
tobacco,1850,0,483,252,6.8774,True,"tobacco and snuff 3,500,000 tea 4,000,000 coffee wine total customs £14,500,000 in the excise we should give up carriages, (stage and hackney), game certific..."
