word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
tea,1880,0,9905,60,5.3101,True,"teiornt on. wesleyan tea meeting. ,—this annual gathering was held in the wesleyan chapel, on monday evening, and, favoured with most propitious weather, was well attended, a..."
tea,1880,0,9905,61,5.3111,True,"freckleton. tr.a party at the wesleyan chapel —the annual tea party and meeting in oonnection with the freokleton wesleyan chapel was held on satur- day evening last. about 200 people partook of tea, "
tea,1880,0,9905,62,5.3135,True,"baptist tea meeting at blackpool. the annual tea meeting in connection with the union chapel sunday school, blackpool, took place on tuesday evening last, when a..."
tea,1880,0,9905,63,5.3157,True,"rawoliff e. --- chisistmas trice, 'dca party, and entertain ment,—a children's treat, tea-party, and entertain- ment, was held in rawcliffe hall schoolroom, on friday, january 20th. the centre of attr"
tea,1880,0,9905,64,5.3169,True,"local & district news. brighouse. primitwe methodist sunday school lane head.—the annual tea meeting was held on monday last in the school-room, when about one hundred and fifty of the teachers, schol"
tea,1880,0,9905,65,5.324,True,"dalton. a saci al tea was held in the primitiv methodist school, dalton, on s itur.l ay afternonn tiit. s a com- pletion of the ii days' revival !nisei in. there was a goo..."
tea,1880,0,9905,67,5.3253,True,"priory church parochial tea. a public tea and meeting is connection with the priory church was held in bt. john's gall on wedursday, and particularly as regards t the tea, prove..."
tea,1880,0,9905,68,5.3258,True,"...ackpool speeches by mr. whitley, m.p., mr. ashmead bartlett, m.p., and mr. percy mitford. the blackpool orange lodge, notthern star,"" held its annual tea party and meeting on"
tea,1880,0,9905,70,5.3287,True,kivsgrove. tea meeting.—ou monday evening a tea meeting and entertainment in connection with the church tem- perance society was held in the church sunday school. a...
tea,1880,0,9905,71,5.331,True,"...niversary was celebrated on sunday in the primitive methodist chapel. mr. w. wheeler preached, and recitations were given by the scholars. the annual tea wan p"
tea,1880,0,9905,72,5.3316,True,s. paul's church reunion. i falkland road baptist perhaps one of the most successful tea meetings held in birkenhead for some con- siderable time was that which took place in the large room of the que
tea,1880,0,9905,73,5.3321,True,"teiornt on. wesleyan tea meeting. ,—this annual gathering was held in the wesleyan chapel, on monday evening, and, favoured with most propitious weather, was well attended, a..."
tea,1880,0,9905,74,5.3326,True,"padgate wesleyan sunday school. the annual tea meeting in connection with the above school was held en thursday. about 150 persons sat down to an excellent tea, which was provided in the school-ro..."
tea,1880,0,9905,76,5.3409,True,"annual tea and meeting at gloucester-street chapel. on wednesday evening the annual tea meeting in connection with this place of worship took place, and was as ..."
tea,1880,0,9905,77,5.3465,True,"little brighton workmen's institute. on tuesday evening, the 22nd inst., the first tea party and entertainment in connexion with this in,titnto was held in the rake-lane school-room, little brighton. "
tea,1880,0,9905,79,5.3512,True,"st. paul's wesleyan chapel.—on christmas day the annual public tea in oonneotion with st. paul's wesleyan' sunday school, brighouse, took place. over 200 were present a the tea, which was provided an("
tea,1880,0,9905,80,5.3521,True,"barrow sailors' home. the annual tea and entertainment in connection with the barrow sailors' home and mission took place on saturday evening, and proved a very great success. tables wer..."
tea,1880,0,9905,83,5.3626,True,"st. mark's church the annual tea meeting was held on thursday evening last, in the schoolroom. the attendance was large, and it was found necessary to have two sittings down. the tea..."
tea,1880,0,9905,85,5.373,True,s. paul's church reunion. i falkland road baptist perhaps one of the most successful tea meetings held in birkenhead for some con- siderable time was that which took place in the large room of the que
tea,1880,0,9905,86,5.3736,True,"da lt on. aw interesting gathering.—a tea and enter- tainment for the old people of dalton, including widows and all who are in receipt of out-door relief, was held in the co-nperative hall, ..."
tea,1880,0,9905,88,5.3789,True,"warafiax. simpayhools czntznaby.-.the centenary was celebrated here on thursday. at half-past two o'clock the children and teachers to the number of between 700 and 800, all wearing the sunday school "
tea,1880,0,9905,90,5.3832,True,"poulton. wbeleyan tea menting—the annual tea meet- ing in connection with the wesleyan chapel, was held on monday evening last in the sunday school. the tables were presid..."
tea,1880,0,9905,92,5.3841,True,"barrow temperance society. the annual tea meeting of the parent society was held on new year's day, in the tempeiance hall greengate-street. there was a fairly numerous gathering, especially ..."
tea,1880,0,9905,94,5.3866,True,benevolent society. the annual tea and meeting in connection with this admirable institution were held in the welling. ton hall on monday evening. at live o'clock an excellent tea was ...
tea,1880,0,9905,95,5.3871,True,"orange festival at warrington. the orangemen of held their annual tea party and ball at the workmen's club, market-place, on monday evening last, when a large number of the brethren and their friends "
tea,1880,0,9905,96,5.3947,True,"'swansea ragged sunday school. theparents' annual tea meeting in connection with the swansea ragged sunday school was held on wednesday evening last, when the spacious room was beautifully decorated f"
tea,1880,0,9905,97,5.3961,True,"gloucesterst.reet sunday school. on wednesday the annual winter tea and entertain- ment was given to the scholars attending this sunday school. over 200 scholars partook of a capital tea, being waited"
tea,1880,0,9905,99,5.4013,True,"marton church tea-party. notwithstanding the very inclement state of the weather, the annual tea meeting last evening in con- nection with st. paul's, marton, was high..."
tea,1880,0,9905,100,5.4013,True,"stickland. at the house of mr. w. robbins a social tea and musical entertainment was held on new year's day. messrs. r. elf ord, t. burnett, and others joined there- in. -on new year's day the band of"
tea,1880,0,9905,101,5.4022,True,"da lt on. aw interesting gathering.—a tea and enter- tainment for the old people of dalton, including widows and all who are in receipt of out-door relief, was held in the co-nperative hall, ..."
tea,1880,0,9905,102,5.4027,True,"new year at leece. on monday last, there was the annual tea and entertainment held in the united methodist free church, leeee. at half-past four the tables were set out with a bounteous supply of ham "
tea,1880,0,9905,103,5.4081,True,"entertainment at pordington. the second annual tea and entertainment, in connection with the fordington working men's club, took piece on thursday last, and was attended with success. toe tea was held"
tea,1880,0,9905,104,5.4119,True,"wol stanton. tun cnose finatst mission cruscr.—ou friday, the choir and sunday echool teachers connected with this mission, accompanied by the rev. arthur r. b. brittain, rev. w. e. 0. yonge, mr. and "
tea,1880,0,9905,106,5.416,True,"l ttchford blf) fist ch pel. annual tea meeting. the annual tea and meeting in connection with this place of wo:'shin was held yesterday. over 200 persons partook of tea, and there was a go..."
tea,1880,0,9905,107,5.416,True,"penyvai. on wito,windat the scholars and teachers of the sunday school met as usual to hold their annual tea meeting, and taking into consideration the unpropitious state of the weather the gath..."
tea,1880,0,9905,108,5.4188,True,"curdworth. mother' meeting. the hon. a.. m. and frances adderley gave a tea on tues- day, the 10th inst. to between 80 and 40 mothers' in the curdworth sunday school, to inaugurate the recommencement "
tea,1880,0,9905,109,5.4203,True,"fleetwood industrial co- operative society. the second annual tea meeting and entertainment in connection with the above society was held under exceedingly favourable auspices in the queen's hall, ade"
tea,1880,0,9905,110,5.4205,True,annual tea and meeting of the conservative working men's club. the annual tea and meeting in connection with the 13ridlington and district conservative working ...
tea,1880,0,9905,111,5.4226,True,"wol stanton. tun cnose finatst mission cruscr.—ou friday, the choir and sunday echool teachers connected with this mission, accompanied by the rev. arthur r. b. brittain, rev. w. e. 0. yonge, mr. and "
tea,1880,0,9905,113,5.4235,True,"brighouse. wesleyan school, idle—on saturday last, the third serial tea and entertainment for the benefit of the annual christmas tree was given by the married men of the married men of the con- grega"
tea,1880,0,9905,114,5.425,True,"stoke. independent chapel. —on monday, being stoke wake, the annual tea meeting was held in the above place. the proceeds of which will be devoted to the reseating of the chapel. about 100 sat down to"
tea,1880,0,9905,115,5.4264,True,"primitive methodist chapel, fleetwood. presentation to the rev. w. graham. the annual tea meeting in connection with the primitive methodist persuasion, was held in the chapel, west-street, on monday "
tea,1880,0,9905,117,5.4308,True,"friends' first-day adult soaools. annual tea and meeting. on saturday afternoon, the twenty-first annual tea and meeting in conn .otion with the above school took place. tea was served in the sc..."
tea,1880,0,9905,118,5.4335,True,"entertainment. a tea and enttrtainment in aid of the juvenile branch of the oddfellows in this town, arranged by the two lodges—' excellent"" and ""the united brothers""—too..."
tea,1880,0,9905,119,5.4365,True,"penyfai. tel meeting and entertainment.—on whit. monday, the annual tea meeting was held at symyrna chapel, and taking into consideration the inclement state of the weather, there was a large attendan"
tea,1880,0,9905,120,5.4367,True,"wesleyan tea meeting, fleet- wood, last night. the annual meeting in connection neje.. the wes- leyan methodists was held in their school-room last night. the roo..."
tea,1880,0,9905,121,5.4368,True,"sunday school, on whit-monday the officers and teachers, with the scholars of this school, accom- panied by a great number of friends, pro- ceeded by the 12.22 train to carnaby. they were met at the s"
tea,1880,0,9905,122,5.4403,True,"studland. the annual tea and meeting in connection with the studland branch of the swanage mission church was held on good friday, when about 130 sat down to a good tea at mi..."
tea,1880,0,9905,123,5.4432,True,"success of rechabitism at cwmbwrla. at the libauus schoolroom on saturday evening last, the annual tea meeting and conver- sazione of the john henry roger's tent was held. the attendance was very good"
tea,1880,0,9905,126,5.4486,True,"welsh wesle yan mission, seacombe. the annual tea ;meeting in connection with the welsh calvanistic methodists who hold their services in the cobden club, seacombe was held on monday in the wesleyan ..."
tea,1880,0,9905,127,5.4494,True,"at the mission hall. on tuesday evening a very successful tea and entertainment took place at the mission hall, satchwell-street, leamington under the auspices of the royal leamington society for the "
tea,1880,0,9905,128,5.4497,True,"good templars' meeting at blackpool. the fourteenth annual public tea meeting and entertainment of toe independent order of good templars, ""gleam of hope"" lodge, no. 1,114, wee held on friday evening "
tea,1880,0,9905,132,5.4528,True,"swansea ragged sohool. the annual tea for the parents of the children orho attend the ragged school, swansea, wan held there on wednesday evening, when an excellent gratuitous repast was ..."
tea,1880,0,9905,134,5.4559,True,"church sunday school treat. on fr:day last the children, teachers, and friends belonging to the swanage and herston sunday school, to the number of about 130, had their animal treat and tea. it has be"
tea,1880,0,9905,136,5.4595,True,"pentrech wyth. tea and lecture. on tuesday evening pentrechwyth school- room presented an animated appearance, the occasion being s tea generously provided by ?cis gren..."
tea,1880,0,9905,138,5.4667,True,"wol stanton. tun cnose finatst mission cruscr.—ou friday, the choir and sunday echool teachers connected with this mission, accompanied by the rev. arthur r. b. brittain, rev. w. e. 0. yonge, mr. and "
tea,1880,0,9905,139,5.4683,True,"preesall. school treat. —the annual tea party in connection witn the day and sunday school, freesell, was held on friday last. the scholars, to the number of about 100, assembled at the sch..."
tea,1880,0,9905,140,5.4702,True,"...hurch, swa nsea. on wednesday evening, mrs. clerks, the indefatigable 'rife of the rev. e. clarke, gave the members of the mother's meeting an annual tea drinking, at christ church school- roo"
tea,1880,0,9905,141,5.4703,True,nolton church sunday school. distribution of prizes. the annual tea and distribution of prizes in connec- tion with the above sunday-school was held on wed- nesday last. a short service was held at th
tea,1880,0,9905,146,5.4822,True,"mary's catholic church, fleetwood. the annual tea meeting in connection with the st. mary's catholic church, was held in the large room of the whitworth institute on monday evening last. a most subst..."
tea,1880,0,9905,149,5.4871,True,"ttitlxiiigtog. congregational sunday school.—tiiii chil- dren of the above school held their annual tea or treat on wednesday last, may 31, in a field (owing to the new school now in erection) kindly "
tea,1880,0,9905,150,5.4904,True,"young men's christian association. the tenth annual tea and public meeting nf the bridlington and quay young men's christian association, was held on tuesday last. a sumptuous tea was provided at five"
tea,1880,0,9905,152,5.4931,True,"...ne br brighouse. the annual conference of the brighouse and rastriok band of hope union will take place next saturday afternoon, followed by a public tea and meeting.—see advt"
tea,1880,0,9905,154,5.4986,True,fleetwood. annual tea meeting. the annual tea meeting in connection with the sunday school belonging to the above church was held in the school-room on tuesday evening. th...
tea,1880,0,9905,155,5.4996,True,"entertainment. a tea and entrrtainment in aid of the juvenile branch of the oddfellows in this town, arranged by the two lodges—"" excellent"" and ""the united brothers""—too..."
tea,1880,0,9905,156,5.5004,True,"good templars' meeting at blackpool. the fourteenth annual public tea meeting and entertainment of toe independent order of good templars, ""gleam of hope"" lodge, no. 1,114, wee held on friday evening "
tea,1880,0,9905,158,5.5064,True,mossley. operatives' annivrnsans.—the annual tea party and entertainment of the members of the mossley card and blowing boom association took place on saturday evening at thg george hotel. about 200...
tea,1880,0,9905,159,5.5078,True,"ii wanagb. tea and conowt.. the celebration of the anniversary of the mowlern institute, a tea and concert as usual, took place on monday evening last, though from ..."
tea,1880,0,9905,162,5.5087,True,"...niversary was celebrated on sunday in the primitive methodist chapel. mr. w. wheeler preached, and recitations were given by the scholars. the annual tea wan p"
tea,1880,0,9905,169,5.5207,True,"wareham. sunday schools centenary.—the centenary was celebrated here on thursday. at half-past two o'clock the children and teachers to the number of between 700 and 800, all wearing the sunday school"
tea,1880,0,9905,170,5.5207,True,"...cal news. bvilvolmit boarrr.—two sermons will be preached in the wesleyan chapel on sunday jan. 11th, in aid of the funds of this society. the annual tea and meeting will be held on the following tu"
tea,1880,0,9905,171,5.5217,True,"pentrech wyth. tea and lecture. on tuesday evening pentrechwyth school- room presented an animated appearance, the occasion being s tea generously provided by ?cis gren..."
tea,1880,0,9905,172,5.5233,True,"br/ nc ethin. childress' treat.—on good friday, a tea party we.: given to the scholars attending the sunday-school at fennel chapel. tea commenced shortly after four o'clock, when a great. number of t"
tea,1880,0,9905,173,5.5234,True,owma von. treat.--the annual tea treat in connection with the sunday schools of all saints' and st michael's churches took place on thursday the 19th inst. the scholars after paradin...
tea,1880,0,9905,174,5.5258,True,"ulverston notes. on friday afternoon and evening the 'annual tea party and concert in connection with st. mary's catholic chutch, took place. there was a largo at- tendance at the tea tables, and all "
tea,1880,0,9905,175,5.5279,True,"sunday school trips to ogmore. hermon chapel, bridoend. favoured with fine weather, the scholars and teachers of the welch methodist sunday-school had their annual outing to ogmore on wednesday. a sta"
tea,1880,0,9905,177,5.5289,True,"the mowlem institute-annual tea and cjncert. on thursday, january 22nd, the annual tea and concert for the benefit of the above institute was held in the mowlein institute, the tray..."
tea,1880,0,9905,179,5.5301,True,"a bera von. naw year's tit r.e and tra.—at the public hall, on thursday afternoon (last week), a tea meeting and yew year's tree was held. a large number sat down to the tea tables, presided over by t"
tea,1880,0,9905,181,5.5326,True,"barrow wesleyan institute. on thursday evening the annual tea and concert of the above society was held in the dalton-road wesleyan schools. about 100 sat down to a first-class tea., the concert comme"
tea,1880,0,9905,182,5.5346,True,"hamblbton. children'stba, party.—the children attending the congregational chapel, hambleton, had their annual tea party on wednesday. the children and friends formed a procession, and, headed by thei"
tea,1880,0,9905,183,5.5357,True,b road wet. church of england temperance society.—the quarterly tea meeting of the above society was held in the temperance hall on tuesday october 31st. the room and tables had been eff-ctively decor
tea,1880,0,9905,184,5.5369,True,"freckleton. cricket club.—a tea party and entertainment was given, on behalf of the above, on saturday last, in the national school, kindly lent for the occasion. upwards of 130 par..."
tea,1880,0,9905,186,5.538,True,"st. mary's tea party and concert. on monday evening last the catholics of barrow held their annual tea warty and concert, in the town hall, which was filled to over..."
tea,1880,0,9905,187,5.5383,True,"sunday school trips to ogmore. hermon chapel, bridoend. favoured with fine weather, the scholars and teachers of the welch methodist sunday-school had their annual outing to ogmore on wednesday. a sta"
tea,1880,0,9905,188,5.5402,True,"...niversary was celebrated on sunday in the primitive methodist chapel. mr. w. wheeler preached, and recitations were given by the scholars. the annual tea wan p"
tea,1880,0,9905,189,5.5418,True,"holy trinity and st. mary's citurches. congregational tea meeting. sir gilbert greenall presided over the entertainment given in the public hall on monday evening, in connection with the congregationa"
tea,1880,0,9905,190,5.542,True,"st. john's, barrow island. the annual congregational tea party was held in the mission rooms on friday evening. an excellent repast was provided by mr. law, confectioner, of dalton-road, and over 150 "
tea,1880,0,9905,191,5.5435,True,"...ne br brighouse. the annual conference of the brighouse and rastriok band of hope union will take place next saturday afternoon, followed by a public tea and meeting.—see advt"
tea,1880,0,9905,192,5.5472,True,"railway servanfs tea party and bill. the annual tea party and ball, in aid of the amalgamated society of railway servants' orphans fund, was held on good friday, in the v..."
tea,1880,0,9905,194,5.5505,True,"whiston, the annual tea meeting of the wesleyan sunday school whiston, which has been carried on for a period extending over forty years, was held on good friday. about 150 ..."
tea,1880,0,9905,196,5.5514,True,"wolstanton. longbridge hayes .mission crurcii.—the annual tea party and concert was held on monday night, in the schoolroom, and proved a great success. about two hundred sat down to tea, the number l"
tea,1880,0,9905,197,5.5515,True,"congregationa li sm in st. helens. on tuesday evening the annual tea meeting in connec- tion with the independent chapel was held in the assembly-rooms. brook-street. about 250 sat down to tea, the ta"
tea,1880,0,9905,198,5.552,True,"golborne. conservative tea -ii7tv -awl /ball at golborne.— a tea party and ball in connection with the golborne con- servative club were held in mr. brewis's school-room, on sa..."
tea,1880,0,9905,200,5.5547,True,"parent teniperance &xi e. on monday evening the annual tea meeting ol parent temp.ranee society was held in the ten &nee greengsto. the room was well filled an enthusiastic audience who, after a good "
tea,1880,0,9905,205,5.5607,True,"webligyan sunday schools. on thursday evening the brunswick, park-field, and mill-field wesleyan sunday schools held their annual tea and entertain- ment in the school-room adjoining the bruns- wick c"
tea,1880,0,9905,208,5.5649,True,"carey chapel, tondii. the fifili anniversary services and tea meeting, in connection with the settlement of the pastor, were held at the above place of worship and at the public-rooms, on sunday and m"
tea,1880,0,9905,209,5.565,True,"the public tea meeting. in the evening a public tea meeting was held in the new alpine hall, which was crowded. a capital tea was provided, the table. being preside..."
tea,1880,0,9905,210,5.5658,True,"second annual tea meettng. on thursday, the second annual treat to the aged residents of brighouse, took place in the town hall. the arrangements for the gathering wer..."
tea,1880,0,9905,211,5.566,True,"rhondda valley. tea partvand conce:i7i.t.l'iiie members attend- ing ebenezer methodist chapel, dines, held their annual tea party and concert on monday, august 4th, unde..."
tea,1880,0,9905,212,5.566,True,"hityton quarry. wesleyan chapel.—a public tea meeting and lecture took place in the above place of worship, on monday last, in aid of the mission funds. about 250 sat down to tea, the tables.were..."
tea,1880,0,9905,213,5.5671,True,"kerniek's vegetable pills for indigestion, of al chemists, in 74d., is. lid., and 2s. 9d. boxes nantymoel tea and concert.—on monday, the annual tea meeting in connection with the english baptist chap"
tea,1880,0,9905,214,5.5686,True,"luddenden. wop.epeople's treats.—the hands of messrs. whitworth and co., of cooper house mills, have had a treat in the shape of a tea at the congrega- tional schoolroom. afterwards an adjournment was"
tea,1880,0,9905,215,5.5686,True,"stechford. tea party and entertainment. on saturday last a tea meeting, followed by an entertainment, was held in the schoolroom of all saint's church, stechford th..."
tea,1880,0,9905,217,5.5738,True,"st. john's congregational church, sroceross—the annual tea meeting and enter- tainment in connection with the above church was held at the alum-street school-room, on thursday evening. a good number s"
tea,1880,0,9905,218,5.581,True,"st. annes. st. avner liberal association. the above association held their annual tea and meeting on wednesday evening. a well-served and excellent tea was partaken of by about 150 persons, after whic"
tea,1880,0,9905,219,5.5818,True,"dalton. a saci al tea was held in the primitiv methodist school, dalton, on s itur.l ay afternonn tiit. s a com- pletion of the ii days' revival !nisei in. there was a goo..."
tea,1880,0,9905,223,5.584,True,"aberanon. sr. joseph's catholic ciiiirch.—on thursday last the annual tea and procession in connection with this church took place. tea was prdvided as usual in the schoolroom, when a very large numbe"
tea,1880,0,9905,225,5.5911,True,"radcliffe. social gatiieeing. the employes and friends of mr. john bentley and sons, wellington mills, held their annual tea party and ball on saturday last, in the large hall of the radcliffe and pil"
tea,1880,0,9905,226,5.592,True,"fleetwood reform club. tea party and meeting. last evening, a tea party and meeting was held in the public hall of the fie!den free library, fleetwood, in connection with the r..."
tea,1880,0,9905,227,5.5921,True,"st. helens congregational chapel. annual tea meeting. the annual meeting in connection with this chapel was held on wednesday, in the assembly-room. about 200 persons sat down to tea, the tables..."
tea,1880,0,9905,229,5.5932,True,"blackpool herald, friday, march 5, 1886 railway servants' annual soireg. the annual tea party, entertainment, and ball, promoted by the servants of the preston and wyre railway company, was held in th"
tea,1880,0,9905,230,5.5952,True,"barrow temperance society. the annual tea meeting of the parent society was held on new year's day, in the temperance hall, greengate-street. there was a fairly numerous gathering, especially..."
tea,1880,0,9905,231,5.5962,True,"young men's mutual improvement society. the annual tea and entertainment in connection with the victoria street congregational church, blackpool, was held on wednesday evening last, in the school-room"
tea,1880,0,9905,232,5.5966,True,preesall. church tea party.—the annual teaparty in connection with the above church and sunday school took place last evening week. the young folks were sumptuously regal...
tea,1880,0,9905,233,5.5968,True,"north lancashire steam saw mills, fleetwood. workmen's tea and entertainment. some six years ai2o, mr. t. riley, the worthy proprietor of the north lancashire steam saw mi..."
tea,1880,0,9905,236,5.6019,True,"nolton temperance society. the annual tea and entertainment in connection with the nolton branch of the church of england tem- perance society, took place on waluesday. we ought hero to menti..."
tea,1880,0,9905,237,5.6025,True,"wa reham. mn. m. guest, m. p., has sent a dona,tioniof £5 to the funds of the national school. the union. —a tea and christm as tree will be given, by certain well disposed persons, to the children at"
tea,1880,0,9905,239,5.6071,True,"cartmel. holxse national schools. —on thursday last, lady louisa egerton gave the boys and girls of these schools, to the number of 190, their annual tea feast, in the park in the front of the hall. t"
tea,1880,0,9905,240,5.6081,True,"christmas festivities horn conorsoational schools. the congregation and friends connected with the above achools, held their annual tea party on christmas day, in the schoolroom,trentou, and was atten"
tea,1880,0,9905,241,5.6085,True,"st. john's, barrow island. the annual congregational tea party was held in the mission rooms on friday evening. an excellent repast was provided by mr. law, confectioner, of dalton-road, and over 150 "
tea,1880,0,9905,242,5.6086,True,"sherborne. church of england young men's society.—on friday evening a public tea was provided in the assembly-rooms, to which about 300 persons sat down. plants for decorative purposes were kindly len"
tea,1880,0,9905,243,5.6086,True,"wesleyan treat at taibach. the annual tea iu connection with the wesleyan sunday school, was held on whit• monday, and proved a great success. tea was served in the 9acious school-room (kindl..."
tea,1880,0,9905,246,5.6101,True,"the gnoll road congregational church, neath. annual tea meeting. the english congregationalists of nesth had a full. day ai businsis and pleasure on good friday. they most sineessiully carried out a m"
tea,1880,0,9905,247,5.6105,True,"annual tea and meeting at gloucester-street chapel. on wednesday evening the annual tee meeting in connection with this place of worship took place, and was as ..."
tea,1880,0,9905,249,5.6127,True,"the public tea meeting. in the evening a public tea meeting was held in the new alpine hall, which was crowded. a capital tea was provided, the table. being preside..."
tea,1880,0,9905,251,5.6132,True,"ashton. tea party and concert at stubshaw cross.—or monday the annual tea party and concert was held at st. luke's schools, stubshaw cross. an excellent tea was ..."
