word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
coffee,1850,0,2976,21,3.5856,False,"money market and city news. city, two o'clock. .._ i business in the foreign and colonial produce 12.10 am berg., is otting. bost. markets during the last few days has been rather and eastern junction"
coffee,1850,0,2976,22,3.5974,False,"mln;cifiester goods market—tuesday. verzf large business doing at advanced prices in all ar• tides except shirtings suitable for india, and they eontinue quite 'firm. the advance on many kinds of yams"
coffee,1850,0,2976,23,3.5997,False,"trade re port.—mondlt liverpool. arke) cotton.—we have again to report an active se. for cotton, the demand to-day has been genet full prices are obtained. the sales—including 'a'o d.ittt nambucos bid"
coffee,1850,0,2976,24,3.6032,False,"liverpool. cotton there is no change to report in the market to-day, the demand continues extensive, the s"",;3° liberal, and prices are maintained. the sales—iocludi to, pernambuco,, 7d 90 bahia, 60 t"
coffee,1850,0,2976,25,3.6101,False,"this day. two o'gr.occ. the consot market is again a shade firmer to-day, although the transactions have been very few. the price is now quoted 100 to 1 for money, and 1001 to for the 13th of october,"
coffee,1850,0,2976,26,3.6119,False,"ices, but receded-towards london corn market. the supply of english wheat is scant, demanded, but millers are cautious, and no advani— tained trade consequently doll. foreign realised pren, terms. bot"
coffee,1850,0,2976,27,3.6147,False,"oney and commercial intelligence. city, two o'clock, ihis da y. the sales of cotton at liverpool yesterday were estimated at 12,000 bales, of which 2,000 ameri- -2) and 1,000 brazil were taken for exp"
coffee,1850,0,2976,28,3.6174,False,"stirling corn marret, nov. 22. at this day's market there were 1237 bolls grain, viz —l3o when 284 barley, 415 oats, 408 beans, and 31 loads meal. barley haci quick sale, other articles were in tolera"
coffee,1850,0,2976,29,3.6208,False,"trade report.-tliursday. liverpool. dl the cotton the cotton market continues vertea-- te 8 t e t 1 demand to-day has been fair, and has been me liberally by holders, and prices are firm. """"the sale"" "
coffee,1850,0,2976,30,3.6221,False,"friday evening, april 26, 1850. spain. madrid journals of the 20th have been received. it is said that a courier had arrived that day from the spanish embassy at paris, with the definitive diplomatic "
coffee,1850,0,2976,31,3.6257,False,"all next week. other days, 2s. 6d —monday next will be a half-crown day the municipal elections the secretaries of the different committees for managing the municipal elections are respectfully reques"
coffee,1850,0,2976,32,3.6371,False,"the press, may 29, 1858. grand ceremony and festival on the lath june next, at the opening of the soldiers' daughters' home, ifampsiesd, by his royal highness the prince consorc, wit), with his royal "
coffee,1850,0,2976,33,3.6423,False,"mo nei y arye and commercial intellig.bnce. city, two o'clock. the sales of cotton at liverpool yesterday were estimated at 6,000 bales, of which 600 american and 400 surat were taken on speculation. "
coffee,1850,0,2976,34,3.6427,False,"monei market .and city ne' ws'. city, two o'clock. bluing the last few days there has been rather more animation in the markets for foreign and 10 'arnhem., notting. boat colonial _produce. prices, ho"
coffee,1850,0,2976,35,3.6452,False,"vloth .. resobine-msde confootto nery mg•rmalacte, jams, jellies, 40., hb hich (ohm] the prize medal of lriol), pday be had of all cdocers wholesale of wotherspoon, mackay az co., 66, queon.ddreet, ch"
coffee,1850,0,2976,36,3.6457,False,"telegraphic reports. new orleans, july 21, 1851.—business is very dull. we have no change to note in cotton. dealers are awaiting the pacific's news. exchange on new york is at par s. prem. prime whit"
coffee,1850,0,2976,37,3.6513,False,"-""-eant 7 market and commeiicial int.elltgen( e. city, two o'clock. with cotton market at liverpool closed yesterday talit,ll"", hea'ry appearance, but the prices were main- ,seu. the sales were estima"
coffee,1850,0,2976,38,3.6574,False,"money and commercial news. city, two o'clook. the sales of cotton at liverpool yesterday were estimated at 5,000 bales, of which 1,000 american were taken on speculation. the market closed heavily. co"
coffee,1850,0,2976,39,3.6602,False,"wholesale and family grocery warehouse, 62, high-street, stockton-on-tees. j(iiin wrightson, (late mills and wrightson), tn returning his warmest thanks to the nobility, clergy, gentry, and the public"
coffee,1850,0,2976,40,3.6627,False,"t commercial zi-epiligener t ty, two o'o-look.. the liverpool cotton m .arket yesterday closed firmly, and prices of all descriptions were without change. the sales were estimated at 10,000 bales, 500"
coffee,1850,0,2976,41,3.6647,False,"markets london corn.—english wheat brings monday's rates, but market quiet. little done in foreign, but full prices required. value of flour unchanged. barley a ready sale, and rather higher. oats in "
coffee,1850,0,2976,42,3.6685,False,"wholesale and family grocery warehouse, 62, ii ig ii- st r eet, stockton- on-tees. john wrightson, (late mills and wrightson), in returning his warmest thanks to the nobility, clergy, gentry, and the "
coffee,1850,0,2976,43,3.671,False,"commercial the blackwell railway dividend will be 3s 6d on the old shares and 28 6d on the new. the daily nemo says more steadiness prevailed yes- terday throughout the stock exchange, and in some de-"
coffee,1850,0,2976,44,3.6849,False,"liverpool cotton market, this week i l!rice paid import i sales i 600 sea island sid a2l 11922 lb2bo upland 8 i 10500 mobile 3l 7233 i 1 23860 newor eans 4 7627 1950 brazil 382 3800 i egyptian 86 80 w"
coffee,1850,0,2976,45,3.6871,False,"telegraphic reports. new orleans, july 21, 1851.—business is very dull. we have no change to note in cotton. dealers are awaiting the pacific's news. exchange on new york is at par a i prem. prime whi"
coffee,1850,0,2976,46,3.6895,False,york races. (this day.) (by electric telegraph.) filly sapling stakes. ranee vixen four ran. consolation scramble. comfit billy richardson eleven ran. great yorkshire stakes. umbri el feversham ten ra
coffee,1850,0,2976,47,3.6943,False,"commercial intelligence. new york, monday, auo. 18, slx p.m. in exchange there is not much doing, but the quota dons are firm. sterling, 91 to 101; francs, 5.131 to 5.12 i. there are fair sterling bil"
coffee,1850,0,2976,48,3.7078,False,"'which he %ill sell at the lowest remunerative profit. j. w. has also on hand an extensive ,toek of cheshire, cheddar, wensleydale, and other cheese, selected fr the hest dairies, which he can con- fi"
coffee,1850,0,2976,49,3.7089,False,"he 31p.-ico bslcs bombay sold, mixed quality, at 241 p r ton. review of the week. brasa importers having submitted to a further deelne of 6d per cwt, rather more business h 3 been done, the sales amou"
coffee,1850,0,2976,50,3.7116,False,"commercial and markets. liverpool corn market.—this day. on ikaonetic velegilarii.) (prom orli own comlespundent.) the corn market wu well attended to.dsy by millers and dealers, but only a moderate b"
coffee,1850,0,2976,51,3.714,False,"markets. london corn market, july 16. english wheat firm at monday's rates, with fair busi. nese. supply of foreign increasing, and full terms obtained, but not much business. flour firm. barley wante"
coffee,1850,0,2976,52,3.7152,False,rbtrb 32bttion goodwood races (this day.) (by electric telegraph.) chesterfield ciip. nabob eats p.. avf twelve ran. nassau stakes mayfair nicotine l'ixen ..... lrdy b4d: seven ran. nursery stakes. tw
coffee,1850,0,2976,53,3.7252,False,"money market and city -news. city, two o'clock. the foreign and colonial produce markets dur- ing the last few days have been rather quiet. tea, .10 arnhem., notting. bost. since the advices by the ov"
coffee,1850,0,2976,54,3.7256,False,"issue department, notes issued £27,379,605 governmt. debt £11,015,100 other securities 2,984,900 gold coin & bu11'n.13,379,605 silver bullion £27,379,605 £27,379,605 banking department. prop. capital "
coffee,1850,0,2976,55,3.7268,False,"401 ney market and com'2,ie.rcial telligen ce. city, two o'cnocx. the cott.= market at liverpool yesterday closthe firmly, with an upward tendency in prices. 'ae sales were estimated at 20,000 bales ("
coffee,1850,0,2976,56,3.7293,False,"a of war to r which there is no is and piec dut in 'oth liverpool cotton :on tar change. lkpril 16 narket for cotton to-day, at prices lightly in favour of. the buyer. the sales —including 250 pernamb"
coffee,1850,0,2976,57,3.7321,False,"the west india mails. the steamer magdalena arrived at southampton to. day at 9 a.n., with the west india mails, a cargo of cochineal, and $669,275 in specie. her dates are—grey- town, dec., 17; demer"
coffee,1850,0,2976,58,3.7333,False,"proprietor's capital. 14,553,000, public deposits ...... other deposits seven-day & others 8,168,862 i rities 9,632,309 1 other securities 13,680,106 notes. 821,795 gold and silver coin £11,754,072 to"
coffee,1850,0,2976,59,3.7352,False,"frid ay evening, may 24, 1850. money and commercial news city, two o'clock. the sales of cotton at liverpool yesterday were esti- mated at 7,000 bales, of which 1,000 american were taken on speculatio"
coffee,1850,0,2976,60,3.7359,False,"liverpool corn 222222 alto. 11. there was • fair attendance to-day, and the demand for wheet good. little fine offering, and holders ob. tamed 2,1 to id per 30ib. advance on tuesday'. prices. flour in"
coffee,1850,0,2976,61,3.7392,False,"the sun, london, friday evening, may 12. 1854. 11 n 14! ma/1 k t and commer,cia l intelligence. city, two o'clock. the sales of cotton at liverpool yesterday were estimated at 7,000 bales, including 1"
coffee,1850,0,2976,62,3.7487,False,commercial and markets. mark lank—this day. but little progress could be made ibis m .ruing with the sale of the english wheat left over unsold from last market; although freely offered at the decline
coffee,1850,0,2976,63,3.7521,False,"railway ambergate,nottingharn,--- and e. junction 0 i caledonian do. preference eastern counties east lancashire 76 s edinburgh & glasgow 57 9 great northern 9l 2 do. a. 7o 2 do. b. 126 8 great wester"
coffee,1850,0,2976,64,3.7527,False,ivianciiester races.—(this day.) (by electric telegraph.) chesterfield handicap. prince of denmark... baroness filly madame ristori. five ran. aronved.--pyrrhus 11. and thorn lil. v e '1 t and borteni
coffee,1850,0,2976,65,3.7567,False,"markets. london corn.—blow sale for english wheat, and monday's rates submitted to. in foreign not much passing. flour quiet, but rates unchanged. barley sells readily at fully former terms. fair tnul"
coffee,1850,0,2976,66,3.762,False,"markets london t'mor.--supply of english wheat moderate, • and a fair i.u,ineas at former prices. fair sales of • foreign at fed nit,'.. barley firin, and demand good. fair trade in jetts ,it full ter"
coffee,1850,0,2976,67,3.7657,False,"cheaper than purchasers will find an extensive assortment, combined wiihiill the modern improvements. fendfrq, in great variety...... • .. from is. 6d. to 355. od. fire-irons japanned oval trays. •• p"
coffee,1850,0,2976,68,3.7662,False,"money market and commercial intelligence city, two o'clock. letters from liverpool mention that the cotton 33 market yesterday closed quie•ly, but prices were 50 fully maintained. the sales were estim"
coffee,1850,0,2976,69,3.7672,False,"money an. city, two o'clock. the sales of cotton at liverpool, on saturday, ---:-- were estimated at from 3,000 to 4,000 bales, of shr, which 1,500 american were taken on speculation. the market close"
coffee,1850,0,2976,70,3.7683,False,"excited the niost intense the buenos ayres g 4 preparations to eartli un was busy making against the argen- government has been in- .unary powers, and all the ~ate have been placed at its abso- genera"
coffee,1850,0,2976,71,3.7688,False,"r ltl:l'gltt:\c► sll.\llf+. ..... ........-.. ~..... ..... manchester. sliettiekl, and lincoln, qn., no. 1, 13; ditto \ 10f. 41ares 12{ ditto 61., 3) 1, midland briatol and liir., 6 jar cent.), 133; n"
coffee,1850,0,2976,72,3.7699,False,"c om me it c i a l. wilk a better feeling in the corm' market about india it appeared stronger than for seveal days past, and the improved feeling could have perhaps been more clearly manifested but f"
coffee,1850,0,2976,73,3.7713,False,"markets. sugar.—the avenge price of sugar, the produce of the british pomessious in america, computed from the re- turns made an the week ending the gth junuery, 1862, no return. sugar, the produce of"
coffee,1850,0,2976,74,3.7713,False,"a 7,1 icy rxt mont 7 and c. o,rot al in tellicznoic% city, two o'clock. the liverpool cotton market yesterday exhi- bited a brisk appearance, with a good business doing, but prices of all kinds were w"
coffee,1850,0,2976,75,3.7789,False,"lines leased at furl, rentals, leeds andiircraforti,-iiio;l;riel:zutll7 and goole, n.d. guar. 5 per cent., g. phefeumsce shares. great northern .7.1 pet cent.: 13* maneh: 4, !iv:4 tac. finarea, no. i,"
coffee,1850,0,2976,76,3.7818,False,"money market and commercial intelligence-(this day.) city, two o'clock. the sales of cotton at liverpool yesterday were estimated at 8,000 bales, of which 2,000 american ivere taken for export and on "
coffee,1850,0,2976,77,3.7838,False,"mone y and commercial news. city, two o'clock. the sales of cotton at liverpool yesterday were estimated at 6,000 bales, of which 1,200 american were taken for ex- port. the sales comprised 5,000 amer"
coffee,1850,0,2976,78,3.794,False,"n int rvivrap 'fa t 2.4,- and 0:111i22.01al melt,' griziol.h oity, two o'clooz. the liverpool cotton market, yesterday, closed !fly, but without animation. the sales amounted `012,00() bales (1,000 fo"
coffee,1850,0,2976,79,3.7947,False,"vulcanised india runmsz delivery and suction hose, will bear an' .r.---, fount of i ...,,_ telle w ell's atitlhocseanp,ipiged, forin watering gar- ldta rubber t 2 & 3, quadrant, ine-street, dens, wash"
coffee,1850,0,2976,80,3.7975,False,"markets london corn—english wheat a slow sale, but value unchanged, and not much offered. small sales of foreign. flour quiet. barley in fair request; prices unaltered. malt met a fair sale. oats not "
coffee,1850,0,2976,81,3.8013,False,"manchester, corn ma rket-sfpr. 10 there was a good attendance at' our ccrn-exchange this morning, but the adcani ed rates demanded checked sales. wheat was in rcod, rate regueia at an advance of 2s pe"
coffee,1850,0,2976,82,3.8023,False,"liverpool corn market, mat 6.. since tuesday the trade has remained inanimate. to- day there is the usual attendance. sales at wheat and flour slow, but the prices are not lower. beans scarce, and 6d "
coffee,1850,0,2976,83,3.804,False,"i trade report.-monday i liverpool. cotrox.—there has been an artive demand for cotton to-day, and a fair amount of business has been transacted at firm prices. the sales—including 170 pernambucos 7d "
coffee,1850,0,2976,84,3.806,False,"north and daily 2 will now cone fo-rward tuesday ereninq, ve ws city article ad a dull appearance for some hours the market when several large purchases took place-by-broker who usually operate on fre"
coffee,1850,0,2976,85,3.8138,False,"constantinople. the undersigned, having established a branch of their liverpool house at constan tinople, solicit consignments of ships and produce. liberal advances on consignments and freights. m'cl"
coffee,1850,0,2976,86,3.8147,False,"ni 6- -1-\ey ma r.ket tiomaterciai 411 tnt ..'llig.e.nce. city, two o'clock. the cotton market at liverpool yesterday closed tamely, but firmly. the sales were estimated at 8)000 bales (2,000 of which"
coffee,1850,0,2976,87,3.816,False,"vote wax i (from 211isirs.wilhiom connal co.'s circular, doled glasgow, feb. 1.) a fair amount of business has been done in our sugar market during the month, the sales comprisiug 2,520 hhds. and tier"
coffee,1850,0,2976,88,3.8166,False,"election committees. committees were struck to-day to try the election petitions for mayo county, cambridge, and rochdale. the committees sit on thursday neat. murder in essex. on sunday afiernoon mar"
coffee,1850,0,2976,89,3.8176,False,liverpool cotton maiiket -s eptei4 tier 2 this week price paid cur prices description. this week mid. fair. stock import sales 623 sea island:: 101 d 20 12.;(1 tn. 8330 loo3o upland 4i 71 61 7i 887„ 8
coffee,1850,0,2976,90,3.8182,False,"share market.-( this day.) mon.ey market and city news. ordinary shares and stocks. city, two o'cleck. the markets for foreign and colonial produce during the last few days have exhibited rather less "
coffee,1850,0,2976,91,3.8204,False,"london, sugar.—our market has been very firm since friday, and a fair :.mount of business has been done by private contract at full prizes. coffe n:. no sales of importance reported. tea remains dull "
coffee,1850,0,2976,92,3.8205,False,"london corn market, jan. 5. not much wheat fresh up, but attendance bejng ibis trade was quiet at monday's rates. foreign firm, but little doing. american flour steady, but english firm; fine barley q"
coffee,1850,0,2976,93,3.8278,False,"liverpool corn market, july 8. a small attendance. the election interferes with business. sales only moderate. the full rates of tues- day realised for all articles. the weather dull and close. second"
coffee,1850,0,2976,94,3.8317,False,"commercial and markets. atark-lane.-this day. the quantity of new wheat on sale from eeaex and kent was larger than on :colt monday, and the extreme rates then obtained could not be realised to-day wi"
coffee,1850,0,2976,95,3.8324,False,"commercial intelligence. city, two o'clocx. the liverpool cotton market yesterday closed with an improving tendency. compared with friday's rates prices of american were firm. other kinds were unchang"
coffee,1850,0,2976,96,3.8383,False,"second report. trade continued to rule dull, and before the close of the market factors were obliged to accept is. to 2s, lower terms on english wheat before a clearance was effected. foreign want off"
coffee,1850,0,2976,97,3.8432,False,"iaioney ma like t and commercial intelligence. city, two o'clock. the n arket at liverpool yesterday clo • 'e y, b ery steadily, at last week's (7'e „k„_*. he sfily swe estimated at 8,000 bales, -' qv"
coffee,1850,0,2976,98,3.8437,False,"latest per africa. a. the africa did not leave new york until the li afternoon of the 21st july, we have received by her the following later intelligence naw yoax, inuit 21, two p.m.—the screw steam- "
coffee,1850,0,2976,99,3.8448,False,"commercial and mabie7is. ---•• mark-lane: this day. our market woo only moderately supplied with english wheat by land carriage ample* from ems and kent, but there was a fair quantity on offer per rai"
coffee,1850,0,2976,100,3.8471,False,"sporting intelligence. liverpool races. handicap of 50 sovs.—mrs stowe ist, shaw 2d. lady kingston 3d; 5 ran. queen's plate—jack spring beat borderer, st. leger -aston 14, c,omforterer 2d. aekvon 3d; "
coffee,1850,0,2976,101,3.8476,False,"0., _ ............. t 40ne.7 a ket °c)-ir3iercial intelligence. city, two o'clocx. elot11: rjulton market at liverpool yesterday .enith complete steadiness, but less excitement. ofe.zes were estimated"
coffee,1850,0,2976,102,3.849,False,"sweepstakes for two and three•year•olds, _ sextus... billy richardson 2 first class nursery. _ exact 1 winter.. money and commercial news. city, two o'clock. the sales of cotton at liverpool yesterday"
coffee,1850,0,2976,103,3.8507,False,"brecknell's skin soap. frederick j. fownes, glover, &c., 10, lord-street, sole agent. the baden bath towel. comfort and economy at _ whiteman's brunswick hotel, clayton-square, in the centre of liverp"
coffee,1850,0,2976,104,3.8514,False,"commercial intelligence. at new york on the 3d some bankers were ready to draw on london at go days at 1101; commercial bills of good credit, 1091 to 110:t. by telegraph, via boston. new york, oct. 4."
coffee,1850,0,2976,105,3.8545,False,"31aiikets. 1 london corn makilet, feb. 23. english wheat sparingly dealt in at friday's prices, but for the best sorts trade brisker. na much dispo- sition to purchase foreign. flour, demand slow, but"
coffee,1850,0,2976,106,3.8557,False,"at reduced prices. t. walker's window blind manufactory, 135, iviiitechapel, o ppositegreatcharlotte-street established 1513,8 y francis pinney. in stock,2ooo venetian shade blinds. auze wire and all "
coffee,1850,0,2976,107,3.856,False,"commercial and markets. !iiincing-lane.--this day. the private contract markst has been inac:ive tc.day,.but most articles have a seedy appearance. te.t.—therr flu been rath.r more demand to day. cott"
coffee,1850,0,2976,108,3.857,False,austria. the times' vienna correspondent says that the plenipotentiaries of france and austria will meet at zurich this week. it is proposed that sardinia shall make peace by an additional act to the 
coffee,1850,0,2976,109,3.8572,False,"commercial and markets. mare-lane.-this day. the pupply of english wheat at market this morning was small, and was readily di.posed of at an advance of 20. to 3s. per qr. upon the quotations of monday"
coffee,1850,0,2976,110,3.8582,False,"money and commercial news. city, two o'clock. the sales of cotton at liverpool yesterday were estimated at 3,000 bales, of which 800 american, and 400 egyptian, were taken on speculation. the market a"
coffee,1850,0,2976,111,3.859,False,"to be seen at no. 13, lime-street, liverpool, messrs. thompson, no. 8, clayton-square, are the best teachers in england of writing and bookkeeping by double entry, mental calculations, shorthand, &c. "
coffee,1850,0,2976,112,3.8596,False,"the brazils. (by electric telegraph.) by the columbus, arrived oft queenstown, we have intelligence from pernambuco to feb. gth. many sailors had fallen victims to a malady resembling the yellow fever"
coffee,1850,0,2976,113,3.8596,False,"lent of the daily news on sunday pre- i for london, announcing the seizure of re on the following clay a notice was he telegraph office, stating that the been sent, and returning the money. assigned. "
coffee,1850,0,2976,114,3.86,False,"markets. ri,411031 cmln.—englinh wheat met a fair sale at pneec foreign held firmly, but not much flour hriup full rates. prime barley wanted, ""'it ',ammo a slow sale. malt held firmly. oata la t""1 da"
coffee,1850,0,2976,115,3.8604,False,"markets _ london con—english wheat met a slow sale, and monday's rates accepted. little doing in foreign, but prices unchanged. flour quiet. barley in fair request, and brings full value. oats quiet, "
coffee,1850,0,2976,116,3.8607,False,"a night porter in attendan, e 219 o milners' holdfast and fire resisting safes (fire resisting by the mutual reaction of non-conduction end vapourlsation at 212° fahrenheit), with all the improvements"
coffee,1850,0,2976,117,3.862,False,"the sun,_ london, friday evening, june 30, 1854. money market and commercial intelligence. city, two o'clocei the sales of cotton at liverpool yesterday were estimated at 8,000 bales-, including 1,500"
coffee,1850,0,2976,118,3.8629,False,"liverpool corn market, oct. 9. the market opened this morning quiet, and a moder- ate attendance of buyers of wheat. flour continues dull. nothing to notice ia indian coin. arrivals.—ireiand aid coast"
coffee,1850,0,2976,119,3.863,False,"ini e a 11, k dpi t and • _ commercial intelligence. city, two o'cloeos. letters from liverpool mention that the cotton market yesterday closed with a firm appearance, but prices were without any mate"
coffee,1850,0,2976,120,3.8663,False,"prom ocr own correspondent. southampton, thursday. the ariel steamer, captain sudlow, with the new york mails to the bth instant, has arrived: she brings 76 passengers, 175:000 dollars for london, 123"
coffee,1850,0,2976,121,3.8674,False,"1„11"" es to /ay the se oseessity for a souther& *i or conventiony seed wars the northern states arrition to the fugitive slave law. they also „„,,..1411;:irithe. eampromine :mamma of. c mirage; ""'loam"
coffee,1850,0,2976,122,3.8676,False,"standard, and general commercial advertiser. dictions and subsequent revivals of the statement that turkey has declared war against the czar. the original statement now stands unshaken in its principa"
coffee,1850,0,2976,123,3.869,False,"money rifa7,ki2it and eolvfivreaclal intell/genrz. city. two o'cloom, the liverpool cotton marko, yesterday closed steadily, and a moderate business doing, without any change in prices. the sales .wer"
coffee,1850,0,2976,124,3.8704,False,"money market and city news. city, two o'clocit. the markets for foreign and colonial produce 12.10 amberg., notting..bost during the last few days have exhibited very little. 50 andthealtfiadi:asteri."
coffee,1850,0,2976,125,3.8715,False,"west india mail. southampton, sunday evening, five o'clock. the severn has arrived from the west indies. her date's are—chagres, aug 25; carthagena, aug.2l; jamaica, sept. 2; porto rico, sept. 12; st."
coffee,1850,0,2976,126,3.8723,False,"c ommer ci al. the discount market was without alteration, and a disposition to limit business as much as possible seems observable in all quarters. there is now no profit in the transmission of gold "
coffee,1850,0,2976,127,3.874,False,"money and commercial news. city, two o'clocic. the sales of cotton at liverpool yesterday were estimated at 8,000 bales, of which 1,000 american were taken for export, and 1,500 on speculation. the ma"
coffee,1850,0,2976,128,3.8742,False,"compared with the returns of the previous week, the tibove'shows the following results active c3icillation bullion rest"" r 21,080,1( 19,19/ ..,,...j—increase i,2l4,lol—lncrease 207,815 46,701 47,230 s"
coffee,1850,0,2976,129,3.8749,False,"marunts i.ondon c market, mancit 2, there is a fair business in enghai wheat at the fall prices of last monday for good and dry sorts. in not much dune, but value maintained. flom. feld inn're readily"
coffee,1850,0,2976,130,3.878,False,"lble for t intereste w, move y and commercial 141'4 city, two acioa werep the sales of cotton at liverpool yesterdai.rt off, mated at 7,000 bales, of which 1,000 atne,rlt-e, to taken for export. there"
coffee,1850,0,2976,131,3.8789,False,"yi a ii k e t a. 211) 0 3101.1ircial intelligea city, two o'clock. the -cotton market at liverpool on saturday io,,„seci,steady, and prices were firmly maintained. tales were estimated at 12,000 bales"
coffee,1850,0,2976,132,3.8807,False,"commercial and markets. mark-lane:—this dat. the supply of english new wheat incrusts, and this combined with the improvement in the weather for secu- ring the northern harvest in better condition, wu"
coffee,1850,0,2976,133,3.8812,False,"40ney-harket and city intelligence. the bal city, two o'clock. ett„.., es of cotton at liverpool yesterday were l'vu at 6,000 bales, of which 2,000 american taken for export and on speculation. the ma"
coffee,1850,0,2976,134,3.8815,False,"cheaper than winter woollen g00d.,,. we have great pleasure in inviting the attention of our friends and the public, to our present stock of winter woollen goods. through the prculiar advantages offer"
coffee,1850,0,2976,135,3.886,False,"overland mail. the overland despatches have arrived. no china mail. bombay, june 10.—the governor-general is better. money easy; trade dull, and little is being done at this season. freights high and "
coffee,1850,0,2976,136,3.8863,False,"'1970114 334900 56200 201s21o! 184431 piloyucl—although the business ,in-eugar is still very limited, and prices tgain lower, -there has been rather more .disposition on •:the part of trade to operate"
coffee,1850,0,2976,137,3.8907,False,"fortification of corfu. the parisjournal pays says:—' the english govern- ment has decided that the fortifications of corfu shalt be immediately strengthened. £lo,ooo have been allo- cated for that pu"
coffee,1850,0,2976,138,3.8937,False,"city, two o'clock the liverpool cotton market yesterday exh_ bited a brisk appearance, with a good business doing, but prices of all kinds were without any 1-2 considerable change. the sales were esti"
coffee,1850,0,2976,139,3.8976,False,mincing-lank-this day. corsaa.—holders uking rather higher prices have checked bagasse. good ordiaary native csyloa quoted 47e. 6d. comore te in fair demand. tea.—the market is without alteration. 011
